place_name,url,category,rating,num_of_reviews,reviews_content,lat,long
Campo Grande Garden Playground,"https://www.google.com/maps/place/Campo+Grande+Garden+Playground/@38.7512792,-9.1879455,14z/data=!4m11!1m3!2m2!1sPlayground+in+Arroios,+Portugal,+Lisbon!6e1!3m6!1s0xd1933a43114e2b1:0xee4a9986bc414b52!8m2!3d38.7512792!4d-9.1498367!15sCidQbGF5Z3JvdW5kIGluIEFycm9pb3MsIFBvcnR1Z2FsLCBMaXNib25aJyIlcGxheWdyb3VuZCBpbiBhcnJvaW9zIHBvcnR1Z2FsIGxpc2JvbpIBCnBsYXlncm91bmSaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBDVEZOSGVFMWhSa1V3WVRGVmVXRkhPVFJPVlRsRFRtcFdOVmR0WXhBQuABAPoBBAgAECo!16s%2Fg%2F11g0hxtpn6?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",Parks_Recreation,4.5,9,"A great playground right next to a quiosk. Perfect for a weekend or afternoon meet up with friends while the kids play. || This is a playground in the park, with slides, swings, climbing nets, and other play facilities. || Nice place to relax and get a drink or snacks with kids playground || Nice atmosphere. Clean. Right next to the kiosk that has a bathroom. Several different areas. The spider web area is my son's favorite. There's also a small slide and swings. Lots of local children and tourists too. || Nice park. Several areas, with some shady spots and even one next to a kiosk. || Plenty of opportunities for play and always open. It tends to be crowded on weekends and late afternoons, but children can easily move around on the swings, etc. || Various devices for children to enjoy. Equipment without significant degradation. || Safe, with different toys, a safe and well-frequented environment. It has a water fountain and sand for the children; my daughter loves it. || It could have a few more attractions. But even so, the children enjoy it.",38.7512792,-9.1498367
Eduardo VII Park Playground,"https://www.google.com/maps/place/Eduardo+VII+Park+Playground/@38.7512792,-9.1879455,14z/data=!4m11!1m3!2m2!1sPlayground+in+Arroios,+Portugal,+Lisbon!6e1!3m6!1s0xd193372294c1a65:0x68e3318f36af7c73!8m2!3d38.7280639!4d-9.1543251!15sCidQbGF5Z3JvdW5kIGluIEFycm9pb3MsIFBvcnR1Z2FsLCBMaXNib25aJyIlcGxheWdyb3VuZCBpbiBhcnJvaW9zIHBvcnR1Z2FsIGxpc2JvbpIBCnBsYXlncm91bmSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmthRFUyZDNablJSQULgAQD6AQQIIxA2!16s%2Fg%2F11d_yn_ndh?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",Parks_Recreation,4.5,26,"It is a good playground. And the zipline works. || Good weather made it all lovely! Happy kid played here 2 hours and cost 0 euro … here has no problem to hosts kids from 0-10years old ! || What to say about the children's playground at the Parque Eduardo VII?  This is a beautiful park surrounded by green areas. It's set on soft grounds to avoid severe injuries by falling. There is a food and beverage operation next door, which makes it more appealing to parents as well. It could use some maintenance in some areas.  I highly recommend it. || Nice childrenplayground. Unfortunately zipline is broken. Otherwise it would be perfect. || The park is beautiful and quiet, but the playground area is not very appealing for kids. As a parent there is no shade where you can take refuge while your kids play. || Perfect for family and kids || Unique playground that my girls loved! Cafe right next door was perfect! || Wonderful park with many chickens and peacocks, great view, very nice with kids || Its okay. Nice little outing with my 2yo. Very small play area. Not a big variety of structures. || Large playground with loads to do. There is also a nice cafe right next to the playground || Great playground that caters well for children of all ages and a well run kiosk nearby || Very nice park with a variety of activities for children of different ages || It’s good to spend time with your kids || A wonderful place to walk around. || there is everything for the child and also for the parents for the child to play || It's not a park. It's a field with bushes. || A lovely playground with Zipline as the main activity.  Located in a lovely park with proximity to both an incredible botanical garden and a cozy cafe. || Nice play area for small and older children. Zip line - always a favorite of children. Clean, well-maintained, place to eat and drink. They close at certain times. || Very nice park, but poorly maintained. The zip line is broken, what a shame!  The park is very beautiful, but its state of maintenance is terrible. The zip line is broken, and it's one of the few in central Lisbon. || A very central park in the city of Lisbon, next to Eduardo VII Park, but in need of children's and adult changing rooms. || Beautiful place, it has an excellent playground and the book fair has many books. A great place to stroll around and bring the kids. || Beautiful and super peaceful place to spend the day with the family... Not to mention the gorgeous view... || Nice place for kids, should be better signposted. || Nice playground with games for children of all ages. Nearby bar with a view of the children playing. Clean. || Outdoor playground for children. Large and well-kept space; it is divided into two parts, one for the little ones with a boat-shaped construction, a slide and swing games. The second part instead has attractions for the older ones, such as swings, nets and climbing poles, pulley. All, as usual, between gravel and grass. In the park there is also a small bar and an outdoor area with wooden benches to relax. || My parents' house was next to the Sports Pavilion, so Eduardo VII Park, with its reflecting pools and playground, was ""my garden."" This was 55 years ago, and I think the current playground is a disgrace. I know it's an area with few children, but it was already like that in my childhood: in the 30-apartment building, there were only 3 children. The logic has to be the opposite: create conditions to attract children and parents.",38.7280639,-9.1543251
Alameda Park (Garden),"https://www.google.com/maps/place/Alameda+Park+(Garden)/@38.7512792,-9.1879455,14z/data=!4m11!1m3!2m2!1sPlayground+in+Arroios,+Portugal,+Lisbon!6e1!3m6!1s0xd1933e055ee4b5f:0x2ea776e4c4073ebf!8m2!3d38.7371183!4d-9.1328822!15sCidQbGF5Z3JvdW5kIGluIEFycm9pb3MsIFBvcnR1Z2FsLCBMaXNib25aJyIlcGxheWdyb3VuZCBpbiBhcnJvaW9zIHBvcnR1Z2FsIGxpc2JvbpIBCWNpdHlfcGFya5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOTWJHVlVTRGhSUlJBQuABAPoBBAgqEDY!16s%2Fg%2F11t6lt2j3w?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",Parks_Recreation,4.6,20,"The best park for people who want to flee busy Lisbon or families with kids. The park connects smoothly with the surrounding streets and is close to Alameda metro, which makes it easy to reach from other parts of the city. It’s not packed … || A pretty dirty park with a lot of locals. They is a kids playground and a lot green area around. They have also a ripped fitnesspark. || It's  one of the  best parks for  kids and spending  leisure  time  with your beloved  one. Most beautiful park in Lisbon. || Okay park, not anything that is really special. || A truly beautiful piece of the world, where the charm of the land is matched only by the warmth and kindness of the Portuguese people. || Nice place... To relax || Very beautiful park calm and clean♥️ || Awesome green area to have a walk, sit on the grass and enjoy :) Great views from the balconies! || charming  night view of Alameda Park in Lisbon. || A place to remember, a playground full of joyfulness. A lot of activities are happening here. Children are playing, Dogs are running from one side to another. Some people doing picnic, some people singing, some people doing their yoga, some … || They beauty of park is wonderful || It is a very good park , most of the people come to this park with their family to enjoy it. || Nice park to enjoy afternoon, its a central place of lisbon. || Best place to relax mind || its  one if The  best park for playing  kids and spend  leisure  time  with beloved  one || A big park where you can chill with family and friend. Specially in summer. || A beautiful park with a bit of everything! || Huge walking path. Amazing views || One the most famous place in Lisbon || Very beautiful place in Lisbon.",38.7371183,-9.1328822
Parque Infantil da Praça António Sardinha,"https://www.google.com/maps/place/Parque+Infantil+da+Pra%C3%A7a+Ant%C3%B3nio+Sardinha/@38.7512792,-9.1879455,14z/data=!4m11!1m3!2m2!1sPlayground+in+Arroios,+Portugal,+Lisbon!6e1!3m6!1s0xd1933ea0da5a11f:0x42912324262549!8m2!3d38.725951!4d-9.1295865!15sCidQbGF5Z3JvdW5kIGluIEFycm9pb3MsIFBvcnR1Z2FsLCBMaXNib25aJyIlcGxheWdyb3VuZCBpbiBhcnJvaW9zIHBvcnR1Z2FsIGxpc2JvbpIBCnBsYXlncm91bmSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblRVTlpjMUJZV0ZKQkVBReABAPoBBAgRECU!16s%2Fg%2F11hdk85lld?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",Parks_Recreation,4.3,27,"One of the only garden with kids installments in the neighbourhood. Sits inside an adjacent square so no cars passing by speeding. Local kids used to play football in the little ring, but someone thought it was a good idea to put a statue of some unknown guy there, so now the kids have no where to play ball in the area... All around, it's a peaceful Green space in the neighbourhood. || A relatively large playground || Nice playground. Decent amount of shade on sunny days. || Cool spot to sit and chill out- very close to some nice viewpoints overlooking Lisboa. || Unhappy to see facilities for kids are still closed while schools are already open || Great place to play with your kids and toddlers || Beautiful park for babies and children, however, the cleanliness and maintenance leave something to be desired... || It's a place for neighborhood interaction and socializing. At five o'clock, the area begins to invade with children, parents, grandparents, and dog walkers. All languages ​​are spoken, and everyone talks to everyone else. It's a place where it feels good to be. || It's a great place for children to hang out, and now it's open. Whenever I can, I take my son there. I've been going since he was little, and it's one of his favorite places. It's close to home and very calm. My son always finds or makes a friend there. However, something is missing, which should already be there. I suggest that, just like in other squares with a certain number of people frequenting them, a public restroom should be installed, even if it were a symbolic fee, like 0.10 or 0.20 cents.  As I said, the place is great, but I feel it's missing.  I hope this criticism is taken seriously and that a restroom can be provided. || It's so sad that everything is abandoned and closed, which is incomprehensible, just negligence. And don't use Covid as an excuse; other parks exist in the city, very well maintained and functioning. It's sad that residents of the parish have to take their children to other parishes in the city. || Good location, but in need of more regular maintenance and cleaning. Nice space for children to play while parents read or chat on the nearby benches, or vice versa! Close to cafes, restaurants, grocery stores and the like, and with a bus stop right in front! || It could be cleaned more frequently, especially when the trees release their sticky sap, which gives the park a dirty appearance. My son loves going there because of the variety of elements. || A nice garden to take children and grandchildren to, but it's a shame the children can't enjoy the whole park because the toys are all dirty from tree sap. I think the local council should pay more attention to the well-being of our children so they can play outdoors. Thank you. || Here, the little Indians of the square dominate the space... they look after each other, protecting themselves from more critical and senseless minds. Very peaceful for parents and children 🙏👍😉 … || Fantastic for the kids, being divided into two parts, one for the younger ones and another for the older ones. Clearly too small for the number of people using it. There should be more spaces like this in this area. Likewise, the council should clean the spaces more frequently. || A park in very poor condition. It's all dirty and sticky, the slides don't work, and many of the rides are broken. I don't recommend it. || Very good infrastructure. The cleanliness is sometimes a shame, but overall a very good park. It's great to have good connections, with the bus stop right next door. || It's familiar, but the locals love taking their animals through the enclosures. But... || Better than the entire park is that marvelous tree that is part of everyone's memories. || Now remodeled, but it needs regular cleaning, especially since it's frequented by children. || Small park, children's play area is new. || Playground suitable for various ages. || Great children's playground || It was the target of recovery on this date. || Close to my house and well-wooded. || My daughter loves it! || All dirty and full of trash.",38.725951,-9.1295865
Jardim Fernando Pessa Playground,"https://www.google.com/maps/place/Jardim+Fernando+Pessa+Playground/@38.7512792,-9.1879455,14z/data=!4m11!1m3!2m2!1sPlayground+in+Arroios,+Portugal,+Lisbon!6e1!3m6!1s0xd1933a510528c05:0x2035d625fabb0b6d!8m2!3d38.7429416!4d-9.136551!15sCidQbGF5Z3JvdW5kIGluIEFycm9pb3MsIFBvcnR1Z2FsLCBMaXNib25aJyIlcGxheWdyb3VuZCBpbiBhcnJvaW9zIHBvcnR1Z2FsIGxpc2JvbpIBCnBsYXlncm91bmSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTXljRFJ5TW1WQkVBReABAPoBBAgLEBA!16s%2Fg%2F11g6x7v1fb?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",Parks_Recreation,4.4,10,"The Fernando Pessoa Garden, located in the Areeiro district of Lisbon, is a tranquil green space dedicated to one of Portugal’s most celebrated literary figures. Nestled among the urban surroundings, the garden offers a peaceful retreat with neatly landscaped paths, benches, and shaded areas ideal for quiet reflection or reading. Named after the iconic poet and writer, the garden subtly pays homage to Pessoa’s legacy, often drawing locals and tourists alike who are seeking a moment of calm amid the city’s rhythm. Its central location in Areeiro makes it easily accessible, serving both as a community gathering spot and a small cultural landmark. || One of the best playgrounds that I have found so far in Lisbon in terms of amenities, shade, other kids to play with, and safety from streets. We go all of the time. || Nice park. Clean and green. Kid friendly playground. And there is also a football cage. || Very welcoming place. Pleasant. However, the playground only has attractions for children up to 3 or 4 years old. They should do something similar to the Campo Pequeno park, with a lot of variety for different age groups. || This garden, for the long-time residents, is the Roma garden. It has always been known by that name. It was given the name Fernando Peça because he would occasionally go for a bike ride there early in the morning, even though he lived on a different block. || A well-kept garden near our house, where I often go with my grandchildren. The Parish Council organizes some very nice parties for the children. || Excellent park for leisure time. Cafe with outdoor seating. Sports field. Playground. Dog park. Extensive lawns. Fitness and exercise circuit. Tables available. || This garden is very peaceful; I usually spend my lunch break here. It's a very beautiful space. || A beautiful garden, very well laid out, and with the advantage of being suitable for children, dogs, and people of all ages. || A very pleasant place to take children for a walk. Or for those who have pets.",38.7429416,-9.136551
Parque Infantil da Praça das Flores,"https://www.google.com/maps/place/Parque+Infantil+da+Pra%C3%A7a+das+Flores/@38.7512792,-9.1879455,14z/data=!4m11!1m3!2m2!1sPlayground+in+Arroios,+Portugal,+Lisbon!6e1!3m6!1s0xd19336fbd73b605:0x8202c4046e9f6a13!8m2!3d38.7150901!4d-9.1519421!15sCidQbGF5Z3JvdW5kIGluIEFycm9pb3MsIFBvcnR1Z2FsLCBMaXNib25aJyIlcGxheWdyb3VuZCBpbiBhcnJvaW9zIHBvcnR1Z2FsIGxpc2JvbpIBCnBsYXlncm91bmSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUlNkbkl5YW1kM1JSQULgAQD6AQQIABAN!16s%2Fg%2F11hj4nwqlc?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",Parks_Recreation,4.6,7,"Cute 🌸 one of my favorite pracas of Lisbon … || Feels like a movie set in the best way. || I go to this cafe to play chess; this outdoor space in the middle of the city is spectacular. I'm looking forward to SUMMER so my spirit can enjoy combining my two passions! || In 2022 it was voted the best square in Lisbon and it really does have a good location, restaurants, bars and kiosks. However, at night it's a place where people gather, drink and talk loudly, throw trash and urinate in the streets. The next day, the place, which has a playground for children and benches to relax and read, becomes an unpleasant place. The cleanliness leaves much to be desired, as does the lack of manners of the people. || There is no more romantic and beautiful square in Lisbon than this one. || Very small park, but enclosed. If you are at the restaurants next door you can keep an eye on the children. || Small playground, in a small park. Nice!",38.7150901,-9.1519421
Parque Infantil e de Lazer do Recolhimento,"https://www.google.com/maps/place/Parque+Infantil+e+de+Lazer+do+Recolhimento/@38.7150901,-9.1900509,14z/data=!4m11!1m3!2m2!1sPlayground+in+Arroios,+Portugal,+Lisbon!6e1!3m6!1s0xd193532722e8a19:0x7ae9abdea2e40584!8m2!3d38.7125536!4d-9.1318938!15sCidQbGF5Z3JvdW5kIGluIEFycm9pb3MsIFBvcnR1Z2FsLCBMaXNib25aJyIlcGxheWdyb3VuZCBpbiBhcnJvaW9zIHBvcnR1Z2FsIGxpc2JvbpIBCnBsYXlncm91bmSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmFkbG8yYlZsM0VBReABAPoBBAgAEEE!16s%2Fg%2F11g0zs2k3y?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",Parks_Recreation,4.4,27,"Very small park for children but it has an amazing view, if you seek some quiet places to sit and enjoy the views get to this park and admire the view. Not crowded and easy to take pictures and relax here. … || A beautiful place to escape the tourist trap castle and enjoy the vista of the Lisbon coast. There are benches and tables to eat a quick meal and a drinking fountain if you get thirsty. I highly recommend visiting this park if you don’t want to pay money for a view in an old castle. || Nice park, good shade. Fitness and kids play structures. Has nice viewpoint of the City as well. Orange trees can be found in the park. || Super cute and brand new, with beautiful fruit trees as shade spots, nice breeze, a view point right beside it, and even a reading cabin with books for kids and adults to read and return them. There is a water fountain to drink from, seating places and tables. A perfect stop for a family sightseeing Lisbon. || Wonderful quiet spot just a block away from crowds. Perfect to have a picnic with a beautiful view || Nice place with a view, some slides and such, and fruit trees. || Amazing park!! Beautiful view and a cute playground for littles. || A perfect playground for children aged 2-5, with the delightful addition of oranges in October and a picturesque view. || Fantastic views from this playground but quite the uphill hike to get there.  No swings and very little shade (the steel slides and equipment get extremely … || Great little playground for kids aged 2-6 if you don't mind the climb. I do not recommend bringing a stroller up the narrow cobblestone roads though. … || Great little playground and amazing view. You can get in a little bit if exercise while watching the kids. || If you have one year old you will love this hidden park. It is small, there are benches, trees for shade and a playground for little children. It offers great view on Lisbon. Also, opposite from it is Ludo’s bar where you can have a brunch/coffee/deserts. We || Arrived up the steep hill to bring our excited 5 yr old but found it was closed when we arrived. A full hour before it was due to close! || Nice and cozy playground with trees for shade and an amazing view || Beautiful space. Strangely closed for lunch and in the evenings. No WC for kids. || Small clean playground. Nice view. || Great views and.......  SILENS !!! … || Closed for maintenance. I couldn’t tell if it said when it would be open again. || Lovely place to sit and read. || Nice little playground || Very beautiful park near the ""Castello."" Here you can enjoy the view of Lisbon for free. A beautiful view, and at your feet, you can also admire a few ruins. … || Very well-maintained playground. With a breathtaking view. Some exercise equipment as well. The exercise area has anti-fall safety features. There is no slide. There is a drinking fountain. Please note that there are opening and closing … || A cute little children's park with slides, ideal for relaxing after visiting the castle. Magnificent viewpoint right next door! || A small park with a playground and sports equipment is located near the castle. There is seating in both the sun and shade. Great view towards the sea! || One of the few playgrounds in Lisbon.  Orange trees are everywhere, and rotten fruit is falling from them, which isn't being cleaned up. There are no swings, and the playground closes at 6 p.m. || Beautiful playground with a great view (free) || A lovely little park with a beautiful view",38.7125536,-9.1318938
Parque Infantil do Jardim Marquês de Marialva,"https://www.google.com/maps/place/Parque+Infantil+do+Jardim+Marqu%C3%AAs+de+Marialva/@38.7150901,-9.1900509,14z/data=!4m11!1m3!2m2!1sPlayground+in+Arroios,+Portugal,+Lisbon!6e1!3m6!1s0xd1933a7efc1bb1f:0x92c21d6d518177f5!8m2!3d38.7433133!4d-9.1448378!15sCidQbGF5Z3JvdW5kIGluIEFycm9pb3MsIFBvcnR1Z2FsLCBMaXNib25aJyIlcGxheWdyb3VuZCBpbiBhcnJvaW9zIHBvcnR1Z2FsIGxpc2JvbpIBCnBsYXlncm91bmSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkNNV0p1V210QlJSQULgAQD6AQUIngEQHg!16s%2Fg%2F11gbf619j9?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",Parks_Recreation,4.5,18,"This children's playground has the usual toys that can be found elsewhere. There are 4 rocker toys, a slide and a climbing structure. There's a fun bouncing toy that makes the delights of kids but no swings. || Nice park for children, Parque Infantil Marquês de Marialva is an absolute gem for families with children. The playground offers a wide range of activities suitable for different age groups, from swings and slides to climbing structures. The park is well-maintained, clean, and safe, making it a perfect spot for kids to play freely while parents can relax. The surrounding greenery adds to the charm, providing a peaceful atmosphere. Overall, it's a fantastic place for a fun-filled day out with the family. || One of the best free public children's playgrounds in Lisbon with well maintained, interactive and engaging games and equipment for kids (ideally aged 2-8?). Soft tarmac surface also helps || Littl park for children || A park with lots of new attractions for children, super centrally located in the city, and a great shopping center right below it. Always wonderful, and even better in the spring. || Very safe and has many toys and activities. Very clean and organized. || A park in Campo Pequeno, where families gather in the late afternoon or on weekends. Where there's fun, there's joy! 👨‍👩‍👧‍👧🙃 … || The best children's playground in Lisbon, with a large area and plenty of swings and play equipment for children. Guaranteed underground parking. || It's large and has equipment not found in other parks. The trampoline is a highlight. You can also observe the highest concentration of male Marias I've ever seen. || This is a very well-equipped park, organized for children of different ages. The kids love it! || Great place for children to have fun. Lots of toys. || A playground near my house, recently renovated, with lots of new things for the children. I took my grandchildren there. || Good-sized playground. Wheelchair accessible. Inclusive equipment. || This playground is very good, my daughter loves it, it's one of the best. || Excellent playground for children and in good condition. || Safe, diverse, cheerful, spacious, and comfortable, even for adults to be with children. || Good equipment for all ages! || There are not enough bathrooms.",38.7433133,-9.1448378
Jardim da Estrela,"https://www.google.com/maps/place/Jardim+da+Estrela/@38.7150901,-9.1900509,14z/data=!4m11!1m3!2m2!1sPlayground+in+Arroios,+Portugal,+Lisbon!6e1!3m6!1s0xd193363534236ab:0x2bd79101bf03e891!8m2!3d38.714765!4d-9.1592575!15sCidQbGF5Z3JvdW5kIGluIEFycm9pb3MsIFBvcnR1Z2FsLCBMaXNib25aJyIlcGxheWdyb3VuZCBpbiBhcnJvaW9zIHBvcnR1Z2FsIGxpc2JvbpIBCWNpdHlfcGFya5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOd2FFazNURVZSRUFF4AEA-gEECAAQRw!16s%2Fg%2F12353r8b?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",Parks_Recreation,4.6,30,"A beautiful park where you can spend a few hours. It has a path that goes around it and which I recommend to walk. Beautiful trees and ponds ideal for a pause after a busy day. There's a café which is usually busy and a table is hard to … || I met some friends at Jardim da Estrela and it was a very nice experience. The park has lots of trees and open space, so it felt calm and relaxing. We enjoyed walking and sitting by the small lake together. || This is a gorgeous park — perfect for people-watching or for families with kids who just want to escape the hustle and bustle of Lisbon. It’s a peaceful spot to unwind and enjoy a slower pace in the middle of the city, and it even has … || This place is heaven! One of the most beautiful parks I've seen by far. It's full of nature and also some animals, mostly birds. The place is perfect for a weekend picnic, a chilly eventing, yoga, hangouts and more. Thank you Lisbon for this amazing green gem! || Stunning park in the heart of Lisbon. Absolutely stunning. Full of beautiful plants and flowers, ponds and statues. Benches everywhere and the wonderful Banana Cafe inside which sells burgers and sandwiches, drinks and other refreshments where you can dine alfresco || 🌿 A Peaceful Oasis in the Middle of Lisbon ⭐️⭐️⭐️⭐️⭐️ (5/5) We stumbled upon Jardim da Estrela on a warm afternoon, and it turned out to be … || I recently spent a peaceful afternoon at Jardim da Estrela in Lisbon, and it quickly became one of my favorite spots in the city. Located directly across from the grand Basílica da Estrela, this romantic-style park was inaugurated in 1852 … || I have a 5 year old and a 2 year old. This is hands down my favorite park to take them to in Lisbon. Great playground. Lots of space to run. A cute little library with little tables the kids can draw and color at. Birds walking about. Cafes for a quick coffee or juice. Plus it’s super safe because it’s all gated. || Definitely one of the most loveliest gardens in Lisbon, if you come here for a few days, I would strongly recommend to see this place. Very cool for pet owners and children hence the park has playgrounds and a huge … || A beautiful park with ancient trees. Ideal for sitting in peace. || The garden is truly magnificent. For the past several months, we have spent an hour here every afternoon, strolling and unwinding. The vibrant colors of the flowers, the soothing rustle of the leaves, and the gentle warmth of the sun create an atmosphere of pure serenity. || Beautiful park with many interesting plants in it. Great for spending a few calm moments during sightseeing or for lunch break || Beautiful park with a wide variety of trees and different areas for either working out or doing a picnic, reading and relaxing. Is rather small for a jog yet early mornings or later in the evenings is really peaceful and perfect for a walk. || Probably the best part of Lisbon. Quiet, peaceful, and with a lovely café that has plenty of tables where you can sit, have a bite, and rest. Thankfully, the usual loud and disrespectful tourists haven’t discovered this spot yet (and I hope … || Im so happy I found this place! Beautiful trees, very dog and children friendly. Banana cafe serves great coffee and pastel da nata ❤️ || I feel so blessed and lucky to be a short walk from this beautiful oasis. The care and thoughtfulness the Portuguese put into public spaces with a care for community is beautiful to experience. || 2€ Banana Bread under quiet Palmtrees in the middle of a bustling Metropolis, what more can one wish for? Fantastic, quiet place to have a beer, run or just have a chat near the pond. Especially beautiful at night! || Lovely park, plenty of benches dotted around to sit and enjoy the greenery and tranquility.  2 cafes with good selection of food and drinks. || I must admit that it is a very very nice park. I liked a tree in particular, they have a liberty-style gazebo, toilets and a couple of cafè, a small artificial lake with ducks, an exhibition building and statues scattered here and there. It is right in front of Estrela cathedral. || A beautiful and well maintained garden. This was built in 1852 as first public park of Lisbon. It has many old and beautiful trees. Worth spending some time and walking when you are free. || A beautiful park in the heart of Lisbon which has a lovely cafe at its southern entrance. Just across the road com the southern entrance is a beautiful church with dome. If you are able to spend 4 euros and climb a narrow staircase with 108 stairs of marble you get a marvellous view of the city of Lisbon || It's a little like walking in a subtropical environment that wraps itself around you and says welcome, stay and just be, while I shade you. There is a mother tree here and you will know it when it finds you. It give … || A very pretty little city park in a central location in Lisbon. There is a pond, play area and cafe. You can see peacocks and other exotic birds within the park. There are palm trees and other plants and this is a quiet place to relax from the bustle of Lisbon. || Most beautiful garden. Such a magical place! Every time I visit I feel grateful for the experience. … || A lovely park, very chill, a lovely place to unwind and read a book. A very steep walk to get there but that's to be expected, nice lunch spots around too. There was nice acoustic live music too. || Visiting Portugal and was in the area so we decided to stop by for a walk.  What a hidden gem. Must visit for a laid-back walk. You get to see a beautiful … || It looks nice on the surface, but it’s VERY badly kept (burned lawns, broken glass, dog feces and cigarette buds) literally everywhere. The layout is great, but it is really run down, and good luck finding any table at any of the very … || One of the most beautiful gardens in Lisbon. An excellent place to rest and every month you'll find new blossom || Beautiful spacious garden with lots of clean benches you can rest or have a picnic, or just read a book. It’s also a great place to people and dog watch. Lots of interesting dogs walk passed us. The trees are huge and stunning and there are stone sculptures around too. || So soothing place in Lisbon to sit and relax in lush green surrounding. Its facing iconic landmark church. The setup of garden is beautiful with amount of seating. It's pets friendly place. There is a small pond. I saw multiple people doing yoga and training which also add life to this place",38.714765,-9.1592575
Avenida General Roçadas Playground,"https://www.google.com/maps/place/Avenida+General+Ro%C3%A7adas+Playground/@38.7150901,-9.1900509,14z/data=!4m11!1m3!2m2!1sPlayground+in+Arroios,+Portugal,+Lisbon!6e1!3m6!1s0xd19337de7e249c5:0xb9e50581a3eb3824!8m2!3d38.7262069!4d-9.1284097!15sCidQbGF5Z3JvdW5kIGluIEFycm9pb3MsIFBvcnR1Z2FsLCBMaXNib25aJyIlcGxheWdyb3VuZCBpbiBhcnJvaW9zIHBvcnR1Z2FsIGxpc2JvbpIBCnBsYXlncm91bmSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTklkM0V5WVVobkVBReABAPoBBAgAEC4!16s%2Fg%2F11ghsb_7ld?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",Parks_Recreation,4.0,7,"The children's amusement facilities are great. We were the only ones there to play in the morning. || The main photos of the park shown here are outdated. Abandoned, neglected, constantly invaded by pigeons and their droppings scattered everywhere. It also seems to be a nighttime leisure space because on some mornings you can find trash inside the park. Bottle caps, cigarette butts, packaging, etc. For a year (maybe more?) one side has been empty, stripped of anything for the kids to play with; not even the only swing (which was ridiculous enough) remains. The park gate is literally held together with a string. The playhouse is filthy. || The saddest playground I've ever seen. Dirty and with all the fixtures and equipment broken. It urgently needs restoration. || Playground suitable for various ages. || Time to pause and read a good book. || Very good for children || Cool little playground 😌 …",38.7262069,-9.1284097
